"vehicle_type","towing_and_articulation","vehicle_manoeuvre","vehicle_location.restricted_lane","junction_location","skidding_and_overturning","hit_object_in_carriageway","vehicle_leaving_carriageway","hit_object_off_carriageway","X1st_point_of_impact","was_vehicle_left_hand_drive.","journey_purpose_of_driver","sex_of_driver","age_of_driver","age_band_of_driver","engine_capacity_.cc.","propulsion_code","age_of_vehicle","driver_home_area_type","number_of_vehicles","day_of_week","time","X1st_road_class","road_type","speed_limit","junction_detail","junction_control","X2nd_road_class","pedestrian_crossing.human_control","pedestrian_crossing.physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","pedestrian_location","pedestrian_movement","fatal"
9,0,18,0,2,0,0,0,0,4,1,6,2,32,6,1200,1,2,1,2,4,"18:50:00",3,6,30,9,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,2,0,0,0,0,4,1,6,2,32,6,1200,1,2,1,2,4,"18:50:00",3,6,30,9,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,5,0,6,0,0,0,0,1,1,6,1,55,8,898,1,1,1,1,7,"17:15:00",4,6,30,3,4,6,0,0,1,1,1,0,0,1,"5","1",0
9,0,18,0,0,0,0,0,0,2,1,6,1,34,6,1796,1,9,1,3,6,"19:00:00",3,3,50,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,0,1,6,1,26,6,1390,1,3,1,3,6,"19:00:00",3,3,50,0,NA,NA,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,1,0,0,0,1,1,6,1,49,8,NA,NA,NA,1,3,6,"19:00:00",3,3,50,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,1,0,0,0,0,1,1,6,1,22,5,2204,2,9,1,2,3,"09:10:00",4,6,30,3,4,6,0,4,1,1,1,0,0,1,"0","0",0
9,0,3,0,1,0,0,0,0,2,1,6,2,68,10,998,1,9,1,2,3,"09:10:00",4,6,30,3,4,6,0,4,1,1,1,0,0,1,"0","0",0
5,0,18,0,1,0,0,0,10,3,1,6,1,19,4,NA,NA,NA,1,1,7,"21:33:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",1
1,0,18,0,8,0,0,0,0,1,1,6,1,24,5,NA,NA,NA,1,2,6,"22:17:00",3,6,30,3,4,6,0,0,4,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,4,1,6,2,46,8,1968,2,2,1,2,6,"22:17:00",3,6,30,3,4,6,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,18,0,2,0,0,0,0,1,1,6,1,32,6,1998,1,20,1,2,7,"16:40:00",5,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,1,0,0,0,0,1,1,6,1,81,11,1753,2,12,1,2,7,"16:40:00",5,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,4,5,0,0,0,0,1,1,1,2,49,8,1248,2,7,1,2,5,"08:02:00",3,6,30,9,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
1,0,18,4,8,2,0,1,0,2,1,1,1,40,7,NA,NA,NA,1,2,5,"08:02:00",3,6,30,9,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,16,0,0,0,0,7,10,1,1,6,1,68,10,1124,1,3,1,2,5,"18:20:00",4,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,17,0,0,0,0,0,0,1,1,6,1,56,9,1497,1,14,1,2,5,"18:20:00",4,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,1,75,10,2720,2,7,1,2,3,"12:59:00",3,6,30,6,2,6,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,1,1,6,1,58,9,1598,1,2,1,2,3,"12:59:00",3,6,30,6,2,6,0,5,1,1,1,0,0,1,"0","0",0
9,0,9,0,6,0,0,0,0,3,1,6,1,31,6,1956,2,1,1,2,2,"19:20:00",3,6,30,3,4,4,0,0,1,2,2,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,1,1,6,1,24,5,1686,2,8,1,2,2,"19:20:00",3,6,30,3,4,4,0,0,1,2,2,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,1,24,5,1686,2,8,1,2,2,"19:20:00",3,6,30,3,4,4,0,0,1,2,2,0,0,1,"0","0",0
5,0,18,0,1,0,0,0,0,1,1,6,1,49,8,1157,1,9,1,2,6,"18:27:00",3,6,30,6,2,5,0,5,1,1,1,0,0,1,"0","0",0
9,0,3,0,1,0,0,0,0,2,1,6,2,22,5,998,1,2,1,2,6,"18:27:00",3,6,30,6,2,5,0,5,1,1,1,0,0,1,"NA","NA",0
1,0,5,0,1,0,0,0,0,3,1,6,1,9,2,NA,NA,NA,1,2,5,"19:41:00",3,6,30,3,4,6,0,8,1,1,1,0,0,1,"0","0",0
9,0,18,0,1,0,0,0,0,1,1,6,2,18,4,1149,1,10,1,2,5,"19:41:00",3,6,30,3,4,6,0,8,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,4,1,6,1,27,6,1242,1,9,1,1,2,"12:50:00",3,6,30,0,NA,NA,0,8,1,2,2,0,0,1,"10","9",0
19,0,9,0,5,0,0,0,0,4,1,1,1,32,6,NA,NA,NA,1,2,5,"12:55:00",3,3,40,9,4,6,0,8,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,1,1,2,1,40,7,124,1,5,1,2,5,"12:55:00",3,3,40,9,4,6,0,8,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,1,10,1,0,0,1,6,1,38,7,1600,1,16,1,2,6,"14:00:00",3,3,50,3,4,5,0,0,1,1,1,4,2,1,"NA","NA",0
9,0,9,0,8,0,0,0,0,0,1,6,2,30,6,1968,2,1,NA,2,6,"14:00:00",3,3,50,3,4,5,0,0,1,1,1,4,2,1,"0","0",0
3,0,18,0,2,0,0,0,0,1,1,6,1,26,6,124,1,5,NA,2,1,"22:40:00",3,6,30,3,2,3,0,0,4,1,1,0,0,1,"0","0",0
9,0,6,0,2,0,0,0,0,1,1,1,1,49,8,1497,8,7,1,2,1,"22:40:00",3,6,30,3,2,3,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,15,0,1,0,0,0,0,4,1,6,1,47,8,1390,1,12,1,2,2,"18:20:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,1,5,0,0,0,3,1,1,1,32,6,NA,NA,NA,1,2,2,"18:20:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,4,1,6,2,75,10,1360,1,8,1,2,1,"12:49:00",3,6,30,3,4,5,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,1,1,6,1,55,8,124,1,1,1,2,1,"12:49:00",3,6,30,3,4,5,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,4,1,6,1,33,6,1329,1,2,1,1,3,"16:00:00",3,6,30,6,2,4,0,5,1,1,1,0,0,1,"4","1",0
9,0,18,0,8,0,0,0,0,1,1,6,3,NA,NA,NA,NA,NA,NA,2,7,"23:23:00",4,6,30,8,4,6,0,0,4,1,1,0,0,1,"NA","NA",0
1,0,9,0,8,0,0,0,0,1,1,6,1,20,4,NA,NA,NA,1,2,7,"23:23:00",4,6,30,8,4,6,0,0,4,1,1,0,0,1,"0","0",0
5,0,18,0,8,5,0,0,0,1,1,6,1,37,7,649,1,1,1,2,4,"08:40:00",3,3,30,1,4,3,0,0,1,1,1,0,0,2,"0","0",0
5,0,18,0,8,5,0,0,0,1,1,6,1,37,7,649,1,1,1,2,4,"08:40:00",3,3,30,1,4,3,0,0,1,1,1,0,0,2,"0","0",0
9,0,18,0,8,0,0,0,0,3,1,1,1,42,7,NA,NA,NA,1,2,4,"08:40:00",3,3,30,1,4,3,0,0,1,1,1,0,0,2,"NA","NA",0
9,0,9,0,8,0,0,0,0,1,1,6,2,20,4,998,1,2,1,2,4,"18:20:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,13,0,8,0,0,0,0,4,1,6,1,17,4,124,1,4,1,2,4,"18:20:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
19,0,3,0,1,0,0,0,0,3,1,1,1,23,5,2287,2,4,1,2,6,"10:00:00",3,3,30,3,2,4,0,0,1,1,1,0,0,1,"0","0",0
19,0,3,0,1,0,0,0,0,2,1,6,1,30,6,NA,NA,NA,NA,2,6,"10:00:00",3,3,30,3,2,4,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,9,0,6,0,0,0,0,4,1,6,3,NA,NA,NA,NA,NA,NA,2,7,"21:10:00",3,6,30,9,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,3,1,6,1,28,6,2993,2,3,NA,2,7,"21:10:00",3,6,30,9,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,3,1,6,1,28,6,2993,2,3,NA,2,7,"21:10:00",3,6,30,9,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,0,0,0,0,0,1,1,6,1,30,6,2987,2,9,NA,2,5,"17:55:00",3,3,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,3,0,0,0,0,0,0,2,1,6,1,27,6,1968,2,8,1,2,5,"17:55:00",3,3,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,3,0,0,0,0,0,0,2,1,6,1,27,6,1968,2,8,1,2,5,"17:55:00",3,3,30,0,NA,NA,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,2,33,6,1598,1,3,1,2,2,"17:08:00",4,6,30,9,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,1,1,1,1,27,6,124,1,NA,1,2,2,"17:08:00",4,6,30,9,4,6,0,0,1,1,1,0,0,1,"0","0",0
11,0,18,0,1,0,0,0,0,1,1,1,2,36,7,7300,2,6,1,2,1,"13:15:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,2,0,0,0,0,1,1,6,1,10,2,NA,NA,NA,1,2,1,"13:15:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,9,0,5,0,0,0,0,1,1,6,2,21,5,NA,NA,NA,1,2,4,"15:00:00",3,6,30,6,2,6,0,5,1,1,1,0,0,1,"0","0",0
2,0,18,0,8,0,0,0,0,1,1,6,1,47,8,NA,NA,NA,1,2,4,"15:00:00",3,6,30,6,2,6,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,9,0,8,0,0,0,0,1,1,6,1,27,6,1796,1,13,1,2,1,"19:30:00",3,3,40,6,2,4,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,4,1,6,1,30,6,1124,1,12,NA,2,1,"19:30:00",3,3,40,6,2,4,0,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,4,1,6,1,30,6,1124,1,12,NA,2,1,"19:30:00",3,3,40,6,2,4,0,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,2,0,0,0,0,3,1,6,1,21,5,999,1,1,1,1,5,"18:25:00",6,6,30,9,4,6,0,0,1,8,1,0,0,1,"9","9",0
3,0,18,0,8,0,0,0,0,1,1,6,1,49,8,125,1,2,1,1,5,"17:13:00",5,6,30,3,4,6,0,0,1,1,1,0,0,1,"5","2",0
1,0,18,0,1,5,0,0,0,1,1,6,1,14,3,NA,NA,NA,1,2,5,"15:25:00",4,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,8,0,8,0,0,0,0,4,1,6,1,32,6,NA,NA,NA,1,2,5,"15:25:00",4,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,1,0,0,0,0,1,1,6,2,68,10,1242,1,12,1,1,1,"15:23:00",3,6,30,3,4,6,0,8,1,1,2,0,0,1,"5","2",0
9,0,9,0,8,0,0,0,0,2,1,6,1,35,6,NA,NA,NA,1,2,6,"08:20:00",6,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,17,0,8,0,0,0,0,1,1,6,1,69,10,NA,NA,NA,NA,2,6,"08:20:00",6,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,2,38,7,NA,NA,NA,1,2,2,"18:36:00",3,3,30,3,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,2,38,7,NA,NA,NA,1,2,2,"18:36:00",3,3,30,3,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,2,38,7,NA,NA,NA,1,2,2,"18:36:00",3,3,30,3,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,2,38,7,NA,NA,NA,1,2,2,"18:36:00",3,3,30,3,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,9,0,2,0,0,0,0,1,1,6,1,23,5,NA,NA,NA,3,2,2,"18:36:00",3,3,30,3,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,9,0,2,0,0,0,0,1,1,6,1,23,5,NA,NA,NA,3,2,2,"18:36:00",3,3,30,3,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,9,0,2,0,0,0,0,1,1,6,1,23,5,NA,NA,NA,3,2,2,"18:36:00",3,3,30,3,2,3,0,5,1,1,1,0,0,1,"0","0",0
8,0,18,0,1,2,0,1,1,1,1,6,1,47,8,1968,2,2,1,1,1,"07:12:00",4,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,5,0,1,0,0,0,0,1,1,1,2,31,6,1390,1,12,1,2,7,"13:10:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,3,0,1,0,0,0,0,2,1,6,2,34,6,NA,NA,NA,1,2,7,"13:10:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,7,0,1,3,1,6,2,28,6,1896,2,13,1,2,6,"17:50:00",3,6,30,6,2,5,0,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,1,23,5,NA,NA,NA,1,2,6,"17:50:00",3,6,30,6,2,5,0,5,1,1,1,0,0,1,"0","0",0
9,0,7,0,3,0,0,0,0,4,1,6,3,30,6,NA,NA,NA,NA,2,6,"09:00:00",3,1,30,1,4,3,0,0,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,3,1,2,1,41,7,NA,NA,NA,1,2,6,"09:00:00",3,1,30,1,4,3,0,0,1,1,1,0,0,1,"0","0",0
2,0,18,0,1,0,0,0,0,3,1,6,1,23,5,124,1,1,1,2,7,"09:19:00",5,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,1,0,0,0,0,3,1,6,1,30,6,1968,2,5,NA,2,7,"09:19:00",5,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,4,1,6,1,41,7,1956,2,NA,1,1,7,"20:50:00",3,3,30,0,NA,NA,0,0,4,1,1,0,0,1,"5","1",0
9,0,4,0,1,0,0,0,0,1,1,6,2,30,6,2521,1,10,NA,2,1,"15:40:00",3,6,30,3,4,6,0,4,1,1,1,0,0,1,"NA","NA",0
5,0,4,0,1,0,0,0,0,2,1,6,1,38,7,929,1,14,1,2,1,"15:40:00",3,6,30,3,4,6,0,4,1,1,1,0,0,1,"0","0",0
9,0,9,0,6,0,0,1,0,1,1,2,1,32,6,1781,1,13,1,2,3,"17:00:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,7,0,1,1,2,1,53,8,1968,2,7,1,2,3,"17:00:00",3,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,0,0,0,0,0,4,1,6,1,26,6,1497,1,10,1,1,6,"20:06:00",6,6,20,0,NA,NA,0,0,4,1,1,0,0,1,"5","2",0
19,0,18,0,0,0,0,0,0,4,1,1,1,49,8,2402,2,4,1,1,5,"10:43:00",3,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"10","9",0
9,0,7,0,8,0,0,0,0,4,1,1,1,38,7,1332,1,17,NA,2,5,"07:46:00",3,2,30,7,4,6,0,4,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,4,1,1,1,26,6,NA,NA,NA,NA,2,5,"07:46:00",3,2,30,7,4,6,0,4,1,1,1,0,0,1,"0","0",0
19,0,18,0,0,0,0,0,0,4,1,1,1,30,6,2198,2,7,1,1,5,"09:51:00",6,6,30,0,NA,NA,0,0,1,1,1,0,0,1,"5","1",0
9,0,9,0,8,0,0,0,0,4,1,6,1,54,8,3189,1,11,1,3,3,"19:41:00",3,6,30,3,4,5,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,1,0,1,1,6,2,65,9,1198,1,4,1,3,3,"19:41:00",3,6,30,3,4,5,0,0,4,1,1,0,0,1,"0","0",0
9,0,8,0,8,0,0,0,0,3,1,6,1,25,5,2198,1,12,1,3,3,"19:41:00",3,6,30,3,4,5,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,9,0,1,0,0,0,0,1,1,2,1,24,5,899,1,1,1,1,3,"18:05:00",3,6,30,6,4,6,0,4,1,1,1,0,0,1,"4","3",0
9,0,18,0,8,0,0,0,0,3,1,2,1,49,8,1999,1,11,1,2,2,"17:40:00",3,6,30,3,4,4,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,3,1,2,2,28,6,1248,2,7,1,2,2,"17:40:00",3,6,30,3,4,4,0,0,1,1,1,0,0,1,"0","0",0
9,0,5,0,8,0,0,0,0,4,1,1,1,62,9,2397,1,13,1,2,3,"17:45:00",6,6,30,6,4,6,0,0,1,2,2,0,0,1,"NA","NA",0
3,0,18,0,8,0,0,0,0,1,1,1,1,31,6,125,1,1,NA,2,3,"17:45:00",6,6,30,6,4,6,0,0,1,2,2,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,3,1,6,2,27,6,1598,2,1,NA,2,5,"08:25:00",3,3,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
11,0,18,0,8,0,0,0,0,1,1,1,1,55,8,6700,2,6,1,2,5,"08:25:00",3,3,30,6,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,3,1,6,1,33,6,NA,NA,NA,1,2,2,"09:02:00",5,6,30,7,2,6,0,8,1,1,1,0,0,1,"0","0",0
21,0,7,0,8,0,0,0,0,1,1,1,1,54,8,9200,2,8,2,2,2,"09:02:00",5,6,30,7,2,6,0,8,1,1,1,0,0,1,"NA","NA",0
9,0,9,0,8,0,0,0,9,1,1,6,2,72,10,1595,1,13,2,2,1,"20:10:00",3,3,50,6,2,3,0,0,4,1,1,4,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,1,56,9,1388,1,10,1,2,1,"20:10:00",3,3,50,6,2,3,0,0,4,1,1,4,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,1,2,59,9,1398,2,6,1,2,5,"05:55:00",3,1,40,1,2,3,0,0,4,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,3,1,6,1,49,8,1149,1,13,1,2,5,"05:55:00",3,1,40,1,2,3,0,0,4,1,1,0,0,1,"0","0",0
8,0,9,0,8,0,0,0,0,1,1,1,1,40,7,1461,2,2,1,3,6,"20:15:00",5,6,30,3,4,6,0,0,4,1,1,0,0,2,"0","0",0
3,0,18,0,8,0,0,0,0,1,1,6,1,24,5,49,1,7,NA,3,6,"20:15:00",5,6,30,3,4,6,0,0,4,1,1,0,0,2,"0","0",0
3,0,18,0,8,0,0,0,0,1,1,6,1,21,5,124,1,1,NA,3,6,"20:15:00",5,6,30,3,4,6,0,0,4,1,1,0,0,2,"0","0",0
9,0,18,0,0,0,4,0,0,1,1,6,1,22,5,998,1,1,1,3,3,"20:32:00",6,6,20,0,NA,NA,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,4,0,0,0,0,0,0,1,1,6,2,42,7,1242,1,1,1,3,3,"20:32:00",6,6,20,0,NA,NA,0,0,4,1,1,0,0,1,"0","0",0
9,0,4,0,0,0,0,0,0,0,1,6,1,35,6,1596,1,5,1,3,3,"20:32:00",6,6,20,0,NA,NA,0,0,4,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,1,1,1,1,30,6,NA,NA,NA,NA,2,2,"16:30:00",3,1,30,1,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,16,0,4,0,0,0,0,3,1,1,2,58,9,1248,1,2,1,2,2,"16:30:00",3,1,30,1,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
8,0,5,0,4,0,0,0,0,1,1,6,1,NA,NA,NA,NA,NA,NA,2,3,"20:00:00",3,1,30,1,4,3,0,0,4,1,1,0,0,1,"NA","NA",0
1,0,17,0,8,0,0,0,0,4,1,2,1,24,5,NA,NA,NA,1,2,3,"20:00:00",3,1,30,1,4,3,0,0,4,1,1,0,0,1,"0","0",0
9,0,18,0,1,0,0,0,0,1,1,6,1,36,7,1598,1,13,1,1,2,"15:35:00",5,6,30,3,2,6,0,5,1,1,1,0,0,1,"5","1",0
11,0,18,0,8,0,0,0,0,3,1,1,1,30,6,NA,NA,NA,NA,1,2,"15:50:00",3,6,30,3,4,6,0,8,1,1,1,0,0,1,"5","3",0
3,0,18,0,8,5,0,0,0,1,1,6,1,17,4,125,1,10,1,2,6,"22:59:00",4,6,30,8,4,6,0,0,4,1,1,0,0,1,"0","0",0
9,0,7,0,8,0,0,0,0,4,1,6,1,23,5,1595,1,7,1,2,6,"22:59:00",4,6,30,8,4,6,0,0,4,1,1,0,0,1,"NA","NA",0
9,0,9,0,2,0,0,0,0,1,1,6,1,27,6,1124,1,7,1,1,7,"23:00:00",6,6,30,3,4,3,0,0,4,1,1,0,0,1,"5","1",0
9,0,9,0,8,0,0,0,0,1,1,6,1,21,5,1499,1,10,1,2,5,"16:15:00",3,3,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,5,0,8,0,0,0,0,3,1,6,2,45,7,2494,8,NA,1,2,5,"16:15:00",3,3,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,0,0,0,0,0,4,1,6,3,NA,NA,NA,NA,NA,NA,1,2,"06:45:00",3,3,50,0,NA,NA,0,0,7,1,1,0,0,2,"10","1",0
4,0,17,0,2,0,0,0,0,1,1,6,1,20,4,NA,NA,NA,1,2,5,"15:28:00",6,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,16,0,1,0,0,0,0,1,1,1,2,58,9,1968,2,9,1,2,5,"15:28:00",6,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,7,0,1,1,0,0,0,1,1,6,1,30,6,1149,1,12,NA,3,7,"17:07:00",3,6,30,3,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,3,0,1,0,0,0,0,3,1,1,1,42,7,1275,1,19,1,3,7,"17:07:00",3,6,30,3,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,3,0,1,0,0,0,0,3,1,6,1,70,10,1329,1,4,1,3,7,"17:07:00",3,6,30,3,2,3,0,5,1,1,1,0,0,1,"NA","NA",0
9,0,18,0,8,0,0,0,0,1,1,6,2,24,5,2995,1,9,NA,2,2,"13:13:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,1,1,6,2,24,5,2995,1,9,NA,2,2,"13:13:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,8,0,0,0,0,3,1,6,1,50,8,1995,2,6,1,2,2,"13:13:00",3,6,30,6,2,3,0,5,1,1,1,0,0,1,"0","0",0
9,0,18,0,0,0,0,0,0,4,1,6,1,87,11,989,1,15,1,2,4,"11:36:00",4,6,30,0,NA,NA,0,4,1,1,1,0,0,1,"4","1",0
9,0,2,0,0,0,0,0,0,3,1,6,3,NA,NA,998,1,3,NA,2,4,"11:36:00",4,6,30,0,NA,NA,0,4,1,1,1,0,0,1,"NA","NA",0
90,0,4,0,3,0,0,0,0,1,1,6,1,33,6,NA,NA,NA,2,2,6,"08:50:00",3,1,30,1,4,5,0,1,1,1,1,0,0,1,"0","0",0
10,0,4,0,3,0,0,0,0,2,1,1,1,46,8,1870,2,10,NA,2,6,"08:50:00",3,1,30,1,4,5,0,1,1,1,1,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,4,1,6,1,13,3,NA,NA,NA,1,2,5,"14:20:00",4,6,30,3,4,6,0,0,1,1,1,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,4,1,1,1,43,7,1995,2,NA,1,2,5,"14:20:00",4,6,30,3,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
9,0,6,0,3,0,0,0,0,3,1,6,1,22,5,1995,2,1,1,2,5,"17:28:00",3,6,50,1,4,6,0,0,1,1,1,0,0,1,"NA","NA",0
3,0,14,0,3,0,0,0,0,4,1,1,1,38,7,125,1,2,1,2,5,"17:28:00",3,6,50,1,4,6,0,0,1,1,1,0,0,1,"0","0",0
1,0,9,0,8,0,0,0,0,1,1,4,1,14,3,NA,NA,NA,NA,2,6,"07:30:00",3,6,30,3,4,6,0,0,1,2,2,0,0,1,"0","0",0
9,0,18,0,8,1,0,0,0,1,1,1,1,27,6,1390,1,11,1,2,6,"07:30:00",3,6,30,3,4,6,0,0,1,2,2,0,0,1,"NA","NA",0
9,0,7,0,8,0,0,0,0,1,1,6,3,NA,NA,NA,NA,NA,NA,2,4,"04:35:00",4,6,30,3,4,6,0,0,4,2,2,0,0,1,"NA","NA",0
1,0,18,0,8,0,0,0,0,2,1,2,1,34,6,NA,NA,NA,1,2,4,"04:35:00",4,6,30,3,4,6,0,0,4,2,2,0,0,1,"0","0",0
9,0,9,0,8,0,0,0,0,1,1,6,2,22,5,1242,1,6,1,2,7,"10:38:00",3,3,40,6,2,4,0,5,1,2,2,0,0,1,"NA","NA",0
5,0,18,0,8,5,0,0,0,1,1,6,1,46,8,1170,1,1,NA,2,7,"10:38:00",3,3,40,6,2,4,0,5,1,2,2,0,0,1,"0","0",0
9,0,18,0,0,0,0,0,0,1,1,6,1,29,6,1242,1,12,NA,2,6,"17:43:00",6,6,20,0,NA,NA,0,0,4,2,2,0,0,1,"NA","NA",0
9,0,5,0,0,0,0,0,0,2,1,6,1,60,9,1560,2,8,1,2,6,"17:43:00",6,6,20,0,NA,NA,0,0,4,2,2,0,0,1,"0","0",0
9,0,18,0,1,0,0,0,0,1,1,1,2,28,6,1599,1,11,1,3,6,"13:13:00",5,6,30,3,2,6,0,5,1,2,2,0,0,1,"NA","NA",0
9,0,3,0,1,0,0,0,0,2,1,1,2,59,9,1398,2,1,NA,3,6,"13:13:00",5,6,30,3,2,6,0,5,1,2,2,0,0,1,"0","0",0
9,0,3,0,1,0,0,0,0,2,1,1,1,30,6,1995,2,2,1,3,6,"13:13:00",5,6,30,3,2,6,0,5,1,2,2,0,0,1,"NA","NA",0
9,0,9,0,8,0,0,0,0,4,1,6,1,21,5,1560,2,10,1,2,4,"01:25:00",3,3,40,6,2,4,0,5,4,1,1,0,0,1,"0","0",0
